id,date,scanner,min,max,err,pixels,minf,maxf,errf,created_at,updated_at
2388,2018-02-27,K220,35259,36124,2.42,10,35705,35717,0.03,,2018-02-28 14:37:00.700074
2389,2018-02-27,K221,35332,36210,2.45,5,35733,35737,0.01,,2018-02-28 14:37:00.710455
2394,2018-02-23,K167,34747,36660,5.36,52,35671,35696,0.07,,2018-02-28 19:38:57.54459
2392,2018-02-23,K147,35351,35761,1.15,102,35560,35571,0.03,,2018-02-28 19:38:57.550414
2390,2018-02-23,K150,35135,36337,3.36,42,35708,35722,0.04,,2018-02-28 19:38:57.555687
2391,2018-02-23,K173,35109,36079,2.73,69,35705,35732,0.08,,2018-02-28 19:38:57.559634
2393,2018-02-23,K149,34907,36449,4.32,27,35711,35734,0.06,,2018-02-28 19:38:57.584521
2395,2018-02-27,K218,35363,35991,1.76,14,35685,35689,0.01,,2018-02-28 19:50:48.565345
2396,2018-02-27,K219,35355,36001,1.81,8,35682,35687,0.01,,2018-02-28 19:50:48.571381
2397,2018-02-27,H171,35461,36001,1.51,27,35723,35745,0.06,,2018-02-28 22:39:19.867583
2402,2018-02-27,H173,35225,36193,2.71,50,35728,35743,0.04,,2018-02-28 22:39:19.878055
2398,2018-02-27,H175,34010,37022,8.48,83,35733,35782,0.14,,2018-02-28 22:39:19.882198
2400,2018-02-27,H177,35345,36141,2.23,78,35751,35771,0.06,,2018-02-28 22:39:19.886776
2399,2018-02-27,H176,35447,36014,1.59,38,35739,35764,0.07,,2018-02-28 22:39:19.914649
2401,2018-02-27,H174,35398,36170,2.16,48,35714,35759,0.13,,2018-02-28 22:39:19.918997
2405,2018-02-23,H128,35284,36013,2.04,22,35718,35746,0.08,,2018-02-28 23:12:52.264439
2403,2018-02-23,H129,35511,35896,1.08,70,35690,35738,0.13,,2018-02-28 23:12:52.270739
2404,2018-02-23,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-02-28 23:12:52.274802
2406,2018-02-23,H127,35278,36112,2.34,22,35722,35748,0.07,,2018-02-28 23:12:52.279036
2410,2018-02-23,K172,35058,35969,2.57,29,35528,35547,0.05,,2018-02-28 23:27:35.484722
2407,2018-02-23,K208,35388,36020,1.77,54,35697,35712,0.04,,2018-02-28 23:27:35.495435
2408,2018-02-23,K210,35316,36058,2.08,41,35712,35721,0.03,,2018-02-28 23:27:35.500002
2409,2018-02-23,K209,34752,36269,4.27,27,35517,35530,0.04,,2018-02-28 23:27:35.508165
2411,2017-05-24,K150,35135,36337,3.36,42,35708,35722,0.04,,
2412,2017-05-24,K173,35109,36079,2.73,69,35705,35732,0.08,,
2413,2017-05-24,K147,35351,35761,1.15,102,35560,35571,0.03,,
2414,2017-05-24,K149,34907,36449,4.32,27,35711,35734,0.06,,
2415,2017-05-24,K167,34747,36660,5.36,52,35671,35696,0.07,,
2418,2018-02-24,H128,35287,36018,2.05,24,35719,35746,0.08,,2018-02-28 23:48:30.58616
2416,2018-02-24,H129,35487,35932,1.25,76,35691,35738,0.13,,2018-02-28 23:48:30.591222
2417,2018-02-24,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-02-28 23:48:30.594646
2419,2018-02-24,H127,35291,36113,2.3,26,35723,35747,0.07,,2018-02-28 23:48:30.598502
2420,2017-02-24,K208,35396,36016,1.74,54,35697,35707,0.03,,
2421,2017-02-24,K210,35303,36068,2.14,40,35711,35720,0.03,,
2422,2017-02-24,K209,35017,36094,3.03,27,35516,35530,0.04,,
2423,2017-02-24,K172,35052,35966,2.57,28,35526,35544,0.05,,
2426,2018-02-25,H128,35302,36024,2.02,24,35726,35739,0.04,,2018-02-28 23:56:35.971856
2424,2018-02-25,H129,35509,35925,1.16,79,35690,35740,0.14,,2018-02-28 23:56:35.977192
2425,2018-02-25,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-02-28 23:56:36.016252
2427,2018-02-25,H127,35293,36102,2.27,26,35722,35746,0.07,,2018-02-28 23:56:36.020041
2432,2018-02-25,K167,34752,36657,5.34,52,35670,35696,0.07,,2018-02-28 23:58:28.821536
2430,2018-02-25,K147,35340,35771,1.21,101,35559,35571,0.03,,2018-02-28 23:58:28.826655
2428,2018-02-25,K150,35130,36298,3.27,41,35708,35722,0.04,,2018-02-28 23:58:28.831361
2429,2018-02-25,K173,35109,36084,2.74,68,35703,35733,0.08,,2018-02-28 23:58:28.835222
2431,2018-02-25,K149,34926,36421,4.19,24,35712,35735,0.06,,2018-02-28 23:58:28.847498
2433,2017-04-25,K208,35401,36007,1.7,55,35697,35705,0.02,,
2434,2017-04-25,K210,35305,36060,2.12,42,35710,35724,0.04,,
2435,2017-04-25,K209,34675,36327,4.65,27,35517,35531,0.04,,
2436,2017-04-25,K172,35058,35970,2.57,30,35529,35547,0.05,,
2437,2017-11-26,K150,35135,36337,3.36,42,35708,35722,0.04,,
2438,2017-11-26,K173,35109,36079,2.73,69,35705,35732,0.08,,
2439,2017-11-26,K147,35351,35761,1.15,102,35560,35571,0.03,,
2440,2017-11-26,K149,34907,36449,4.32,27,35711,35734,0.06,,
2441,2017-11-26,K167,34747,36660,5.36,52,35671,35696,0.07,,
2444,2018-02-26,H128,35302,36028,2.04,25,35725,35738,0.04,,2018-03-01 00:13:54.148114
2442,2018-02-26,H129,35496,35919,1.18,37,35694,35735,0.11,,2018-03-01 00:13:54.15948
2443,2018-02-26,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-03-01 00:13:54.163545
2445,2018-02-26,H127,35274,36118,2.36,27,35724,35746,0.06,,2018-03-01 00:13:54.168076
2446,2016-08-26,K208,35403,36013,1.71,56,35698,35705,0.02,,
2447,2016-08-26,K210,35291,36069,2.18,43,35711,35720,0.03,,
2448,2016-08-26,K209,34721,36282,4.4,30,35518,35530,0.03,,
2449,2016-08-26,K172,35045,35966,2.59,30,35528,35545,0.05,,
2454,2018-02-27,K167,34748,36661,5.36,52,35670,35695,0.07,,2018-03-01 00:34:01.42935
2452,2018-02-27,K147,35347,35769,1.19,103,35559,35570,0.03,,2018-03-01 00:34:01.435051
2450,2018-02-27,K150,35135,36321,3.32,42,35709,35723,0.04,,2018-03-01 00:34:01.439703
2451,2018-02-27,K173,35103,36090,2.77,69,35710,35740,0.08,,2018-03-01 00:34:01.443192
2453,2018-02-27,K149,34924,36449,4.27,30,35713,35735,0.06,,2018-03-01 00:34:01.454637
2457,2018-02-27,H128,35299,36020,2.02,26,35718,35745,0.08,,2018-03-01 00:37:43.861076
2455,2018-02-27,H129,35480,35934,1.27,54,35690,35739,0.14,,2018-03-01 00:37:43.869466
2456,2018-02-27,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-03-01 00:37:43.873375
2458,2018-02-27,H127,35301,36113,2.27,31,35722,35746,0.07,,2018-03-01 00:37:43.877398
2462,2018-02-27,K172,35033,35960,2.61,37,35528,35546,0.05,,2018-03-01 00:44:01.317844
2459,2018-02-27,K208,35401,36013,1.71,58,35697,35706,0.03,,2018-03-01 00:44:01.327337
2460,2018-02-27,K210,35300,36073,2.17,44,35712,35721,0.03,,2018-03-01 00:44:01.338174
2461,2018-02-27,K209,34721,36284,4.4,32,35518,35530,0.03,,2018-03-01 00:44:01.345305
2465,2018-02-27,K169,34925,36217,3.63,33,35562,35573,0.03,,2018-03-01 02:30:25.790411
2463,2018-02-27,K120,35026,35919,2.52,24,35527,35543,0.05,,2018-03-01 02:30:25.804933
2464,2018-02-27,K141,35302,36017,2.01,34,35673,35707,0.1,,2018-03-01 02:30:25.837497
2466,2018-02-28,K237,35484,35965,1.35,11,35716,35720,0.01,,
2467,2018-02-28,K238,35235,36183,2.65,6,35707,35717,0.03,,
2468,2018-02-28,K239,35103,36465,3.81,19,35717,35725,0.02,,
2469,2018-02-28,K250,35214,36148,2.62,24,35691,35698,0.02,,
2470,2018-02-27,H161,35150,36368,3.41,8,35735,35755,0.06,,2018-03-01 02:44:17.556521
2471,2018-02-27,H162,35367,36071,1.97,23,35741,35773,0.09,,2018-03-01 02:44:17.575984
2472,2018-02-27,H163,35326,36250,2.58,54,35703,35772,0.19,,2018-03-01 02:44:17.580298
2475,2018-02-27,K239,34811,36647,5.14,21,35717,35725,0.02,,2018-03-01 05:30:21.724811
2474,2018-02-27,K238,34701,36743,5.72,6,35715,35717,0.01,,2018-03-01 05:30:21.730639
2476,2018-02-27,K250,-1,-1,-0,24,-1,-1,-0,,2018-03-01 05:30:21.746892
2473,2018-02-27,K237,35488,35967,1.34,14,35711,35719,0.02,,2018-03-01 05:30:21.751203
2477,2018-02-27,H136,-1,-1,-0,-1,-1,-1,-0,,2018-03-01 06:18:53.798336
2479,2018-02-27,H140,0,0,0,0,0,0,0,,2018-03-01 06:18:53.80682
2478,2018-02-27,H137,-1,-1,-0,-1,-1,-1,-0,,2018-03-01 06:18:53.811109
2480,2018-02-27,H141,-1,-1,-0,-1,-1,-1,-0,,2018-03-01 06:18:53.815131
2481,2018-02-28,K121,35276,36014,2.07,19,35716,35734,0.05,,
2482,2018-02-28,K168,35070,35994,2.6,38,35540,35567,0.08,,
2483,2018-02-28,K115,35228,35865,1.79,25,35541,35552,0.03,,
2484,2018-02-28,K114,35215,36085,2.44,15,35715,35735,0.06,,
2485,2018-02-28,K171,35145,35906,2.14,42,35506,35532,0.07,,
2486,2018-02-28,H161,35151,36372,3.41,9,35736,35759,0.06,,
2487,2018-02-28,H162,35382,36062,1.9,23,35743,35772,0.08,,
2488,2018-02-28,H163,35355,36262,2.53,58,35701,35773,0.2,,
2489,2018-02-28,K120,35035,35920,2.49,27,35526,35542,0.05,,
2490,2018-02-28,K141,35312,36014,1.97,35,35673,35707,0.1,,
2491,2018-02-28,K169,34925,36215,3.63,34,35562,35573,0.03,,
2492,2017-04-28,H166,35128,36421,3.61,67,35764,35779,0.04,,
2493,2017-04-28,H167,35265,36257,2.77,114,35731,35775,0.12,,
2494,2017-04-28,H165,34950,36374,3.99,22,35656,35680,0.07,,
2495,2018-02-28,K218,35368,35990,1.74,12,35687,35691,0.01,,
2496,2018-02-28,K219,35345,36005,1.85,7,35682,35688,0.02,,
2497,2018-02-28,H136,-1,-1,-0,-1,-1,-1,-0,,
2498,2018-02-28,H137,-1,-1,-0,-1,-1,-1,-0,,
2499,2018-02-28,H140,0,0,0,0,0,0,0,,
2500,2018-02-28,H141,-1,-1,-0,-1,-1,-1,-0,,
2501,2018-02-28,K218,35368,35990,1.74,12,35687,35691,0.01,,
2502,2018-02-28,K219,35345,36005,1.85,7,35682,35688,0.02,,
2503,2018-02-28,H171,35461,36000,1.51,27,35720,35747,0.08,,
2504,2018-02-28,H175,34022,37043,8.5,83,35746,35768,0.06,,
2505,2018-02-28,H176,35440,35997,1.56,44,35747,35758,0.03,,
2506,2018-02-28,H177,35343,36145,2.24,78,35748,35774,0.07,,
2507,2018-02-28,H174,35415,36130,2,50,35726,35748,0.06,,
2508,2018-02-28,H173,35218,36215,2.79,51,35726,35746,0.06,,
2511,2018-03-01,K115,35235,35856,1.75,26,35541,35553,0.03,,2018-03-02 10:55:24.868161
2509,2018-03-01,K121,35281,36003,2.03,21,35714,35736,0.06,,2018-03-02 10:55:24.879694
2510,2018-03-01,K168,35072,35994,2.59,41,35543,35566,0.06,,2018-03-02 10:55:24.883945
2512,2018-03-01,K114,35216,36085,2.44,18,35714,35736,0.06,,2018-03-02 10:55:24.888397
2513,2018-03-01,K171,35146,35905,2.14,43,35506,35530,0.07,,2018-03-02 10:55:24.892551
2514,2018-03-01,H161,35154,36366,3.39,9,35738,35754,0.04,,2018-03-02 11:26:04.91667
2515,2018-03-01,H162,35382,36061,1.9,23,35743,35772,0.08,,2018-03-02 11:26:04.950585
2516,2018-03-01,H163,35344,36268,2.58,49,35698,35770,0.2,,2018-03-02 11:26:04.954913
2519,2018-03-01,K169,34893,36238,3.78,34,35562,35574,0.03,,2018-03-02 11:34:02.933964
2517,2018-03-01,K120,35023,35927,2.55,29,35527,35542,0.04,,2018-03-02 11:34:02.948377
2518,2018-03-01,K141,35313,36013,1.96,36,35670,35706,0.1,,2018-03-02 11:34:02.952471
2520,2018-03-01,H136,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 17:05:14.344942
2522,2018-03-01,H140,0,0,0,0,0,0,0,,2018-03-02 17:05:14.382512
2521,2018-03-01,H137,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 17:05:14.386903
2523,2018-03-01,H141,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 17:05:14.39122
2524,2018-03-01,H171,35463,35997,1.49,18,35723,35748,0.07,,2018-03-02 19:19:08.115225
2529,2018-03-01,H173,35354,36138,2.19,7,35722,35750,0.08,,2018-03-02 19:19:08.130104
2525,2018-03-01,H175,34028,37036,8.47,84,35743,35769,0.07,,2018-03-02 19:19:08.158544
2527,2018-03-01,H177,35305,36231,2.59,25,35753,35772,0.05,,2018-03-02 19:19:08.162903
2526,2018-03-01,H176,35442,36001,1.56,56,35749,35756,0.02,,2018-03-02 19:19:08.167505
2528,2018-03-01,H174,35418,36143,2.03,32,35726,35750,0.07,,2018-03-02 19:19:08.171585
2530,2018-03-01,K218,35370,35988,1.73,15,35687,35691,0.01,,2018-03-02 21:20:06.865667
2531,2018-03-01,K219,35344,36000,1.84,6,35682,35688,0.02,,2018-03-02 21:20:06.882111
2532,2018-03-01,H136,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 23:45:37.673529
2534,2018-03-01,H140,0,0,0,0,0,0,0,,2018-03-02 23:45:37.680869
2533,2018-03-01,H137,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 23:45:37.686442
2535,2018-03-01,H141,-1,-1,-0,-1,-1,-1,-0,,2018-03-02 23:45:37.691874
2536,2018-01-02,K121,35295,36002,1.98,22,35718,35735,0.05,,
2537,2018-01-02,K168,35074,35993,2.59,32,35541,35565,0.07,,
2538,2018-01-02,K115,35233,35862,1.77,29,35540,35555,0.04,,
2539,2018-01-02,K114,35217,36081,2.42,14,35716,35737,0.06,,
2540,2018-01-02,K171,35146,35904,2.13,46,35505,35530,0.07,,
2541,2018-01-02,K120,35031,35919,2.5,31,35527,35542,0.04,,
2542,2018-01-02,K141,35314,36013,1.96,38,35672,35707,0.1,,
2543,2018-01-02,K169,34892,36234,3.77,37,35563,35572,0.03,,
2544,2018-03-02,H161,35171,36359,3.32,8,35733,35763,0.08,,2018-03-03 21:04:06.022255
2545,2018-03-02,H162,35370,36116,2.09,27,35739,35774,0.1,,2018-03-03 21:04:06.036911
2546,2018-03-02,H163,35316,36268,2.66,56,35696,35774,0.22,,2018-03-03 21:04:06.086875
2547,2018-03-02,H136,-1,-1,-0,-1,-1,-1,-0,,2018-03-03 23:19:01.15847
2549,2018-03-02,H140,0,0,0,0,0,0,0,,2018-03-03 23:19:01.163367
2548,2018-03-02,H137,-1,-1,-0,-1,-1,-1,-0,,2018-03-03 23:19:01.167455
2550,2018-03-02,H141,-1,-1,-0,-1,-1,-1,-0,,2018-03-03 23:19:01.171156
2551,2018-03-03,H171,35460,35999,1.51,20,35706,35758,0.15,,2018-03-04 22:10:30.055356
2556,2018-03-03,H173,35356,36138,2.19,12,35730,35741,0.03,,2018-03-04 22:10:30.113637
2552,2018-03-03,H175,34001,37034,8.54,86,35732,35783,0.14,,2018-03-04 22:10:30.11815
2554,2018-03-03,H177,35308,36220,2.55,31,35753,35766,0.04,,2018-03-04 22:10:30.122259
2553,2018-03-03,H176,35446,36006,1.57,57,35740,35763,0.06,,2018-03-04 22:10:30.126563
2555,2018-03-03,H174,35417,36162,2.08,36,35728,35746,0.05,,2018-03-04 22:10:30.141094
2557,2016-06-28,K150,35150,36317,3.27,42,35709,35721,0.03,,
2558,2016-06-28,K173,35098,36100,2.81,70,35706,35732,0.07,,
2559,2016-06-28,K147,35354,35765,1.16,103,35560,35571,0.03,,
2560,2016-06-28,K149,34920,36452,4.29,32,35713,35735,0.06,,
2561,2016-06-28,K167,34753,36652,5.32,52,35670,35697,0.08,,
2562,2018-02-28,H129,35493,35920,1.2,68,35690,35738,0.13,,
2563,2018-02-28,H130,35186,36120,2.62,-1,35707,35741,0.1,,
2564,2018-02-28,H128,35297,36020,2.03,28,35720,35742,0.06,,
2565,2018-02-28,H127,35288,36108,2.3,31,35723,35746,0.06,,
2566,2018-02-28,K208,35399,36012,1.72,58,35698,35706,0.02,,
2567,2018-02-28,K210,35300,36074,2.17,46,35711,35721,0.03,,
2568,2018-02-28,K209,34725,36278,4.37,33,35518,35529,0.03,,
2569,2018-02-28,K172,35035,35956,2.59,37,35528,35545,0.05,,
2570,2017-08-03,K120,35013,35945,2.63,30,35527,35542,0.04,,
2571,2017-08-03,K141,35308,36020,2,35,35672,35708,0.1,,
2572,2017-08-03,K169,34933,36207,3.58,30,35566,35576,0.03,,
2573,2018-03-03,H161,35172,36356,3.31,11,35731,35762,0.09,,2018-03-05 01:27:21.5365
2574,2018-03-03,H162,35382,36068,1.92,22,35741,35773,0.09,,2018-03-05 01:27:21.558859
2575,2018-03-03,H163,35354,36264,2.54,62,35699,35769,0.2,,2018-03-05 01:27:21.563054
2578,2018-03-03,K115,35233,35861,1.77,29,35541,35553,0.03,,2018-03-05 11:54:48.441263
2576,2018-03-03,K121,35298,36013,2.01,23,35717,35735,0.05,,2018-03-05 11:54:48.451833
2577,2018-03-03,K168,35066,36001,2.63,45,35542,35565,0.06,,2018-03-05 11:54:48.463983
2579,2018-03-03,K114,35220,36083,2.42,14,35715,35735,0.06,,2018-03-05 11:54:48.46853
2580,2018-03-03,K171,35151,35917,2.16,47,35503,35532,0.08,,2018-03-05 11:54:48.472658
2583,2018-03-04,K115,35233,35861,1.77,29,35541,35553,0.03,,2018-03-05 11:58:36.714992
2581,2018-03-04,K121,35294,36013,2.02,23,35718,35735,0.05,,2018-03-05 11:58:36.7206
2582,2018-03-04,K168,35068,35998,2.62,45,35541,35565,0.07,,2018-03-05 11:58:36.724894
2584,2018-03-04,K114,35220,36083,2.42,14,35715,35735,0.06,,2018-03-05 11:58:36.729132
2585,2018-03-04,K171,35152,35917,2.15,47,35507,35530,0.06,,2018-03-05 11:58:36.733392
2586,2017-05-04,H166,35141,36405,3.53,82,35764,35778,0.04,,
2587,2017-05-04,H167,35264,36257,2.78,118,35730,35775,0.13,,
2588,2017-05-04,H165,34954,36357,3.93,23,35655,35682,0.08,,
2589,2018-03-04,K218,35370,36010,1.79,8,35685,35690,0.01,,2018-03-05 15:18:52.210853
2590,2018-03-04,K219,35345,36003,1.84,5,35684,35690,0.02,,2018-03-05 15:18:52.247657
2595,2018-03-01,K167,34751,36658,5.34,55,35668,35695,0.08,,2018-03-05 23:32:14.970434
2593,2018-03-01,K147,35354,35808,1.28,107,35559,35571,0.03,,2018-03-05 23:32:14.987605
2591,2018-03-01,K150,35147,36327,3.3,44,35709,35721,0.03,,2018-03-05 23:32:15.034145
2592,2018-03-01,K173,35105,36085,2.75,70,35705,35732,0.08,,2018-03-05 23:32:15.038511
2594,2018-03-01,K149,34904,36480,4.42,33,35714,35735,0.06,,2018-03-05 23:32:15.052278
2598,2018-03-01,H128,35500,35977,1.33,8,35723,35738,0.04,,2018-03-05 23:44:09.04733
2596,2018-03-01,H129,35497,35929,1.21,73,35692,35736,0.12,,2018-03-05 23:44:09.067497
2597,2018-03-01,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-03-05 23:44:09.071626
2599,2018-03-01,H127,35267,36108,2.36,37,35724,35748,0.07,,2018-03-05 23:44:09.075919
2600,2017-05-01,K208,35398,36015,1.73,64,35698,35706,0.02,,
2601,2017-05-01,K210,35322,36075,2.11,49,35710,35723,0.04,,
2602,2017-05-01,K172,35026,35962,2.64,40,35527,35546,0.05,,
2605,2018-03-05,K239,35114,36445,3.72,17,35721,35731,0.03,,2018-03-06 00:44:02.189517
2604,2018-03-05,K238,35241,36163,2.58,4,35709,35717,0.02,,2018-03-06 00:44:02.195238
2606,2018-03-05,K250,35233,36063,2.33,32,35690,35697,0.02,,2018-03-06 00:44:02.199676
2603,2018-03-05,K237,35523,35968,1.24,9,35712,35717,0.01,,2018-03-06 00:44:02.20415
2607,2017-05-01,K208,35398,36015,1.73,64,35698,35706,0.02,,
2608,2017-05-01,K210,35322,36075,2.11,49,35710,35723,0.04,,
2609,2017-05-01,K172,35026,35962,2.64,40,35527,35546,0.05,,
2610,2017-06-02,K150,35147,36327,3.3,44,35709,35721,0.03,,
2611,2017-06-02,K173,35105,36085,2.75,70,35705,35732,0.08,,
2612,2017-06-02,K147,35354,35808,1.28,107,35559,35571,0.03,,
2613,2017-06-02,K149,34904,36480,4.42,33,35714,35735,0.06,,
2614,2017-06-02,K167,34751,36658,5.34,55,35668,35695,0.08,,
2617,2018-03-02,H128,35486,35961,1.33,10,35719,35745,0.07,,2018-03-06 01:36:22.691101
2615,2018-03-02,H129,35496,35926,1.2,35,35691,35737,0.13,,2018-03-06 01:36:22.697077
2616,2018-03-02,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-03-06 01:36:22.701073
2618,2018-03-02,H127,35030,36403,3.84,37,35724,35746,0.06,,2018-03-06 01:36:22.705229
2619,2017-07-03,K150,35147,36327,3.3,44,35709,35721,0.03,,
2620,2017-07-03,K173,35105,36085,2.75,70,35705,35732,0.08,,
2621,2017-07-03,K147,35354,35808,1.28,107,35559,35571,0.03,,
2622,2017-07-03,K149,34904,36480,4.42,33,35714,35735,0.06,,
2623,2017-07-03,K167,34748,36660,5.36,55,35671,35695,0.07,,
2626,2018-03-03,H128,35488,35963,1.33,13,35720,35745,0.07,,2018-03-06 02:02:00.776314
2624,2018-03-03,H129,35499,35947,1.25,50,35689,35739,0.14,,2018-03-06 02:02:00.816825
2625,2018-03-03,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-03-06 02:02:00.821404
2627,2018-03-03,H127,35027,36408,3.87,37,35723,35746,0.06,,2018-03-06 02:02:00.825952
2630,2018-03-03,K172,35024,35961,2.64,40,35527,35546,0.05,,2018-03-06 02:09:18.102113
2628,2018-03-03,K208,35399,36006,1.7,63,35698,35705,0.02,,2018-03-06 02:09:18.110167
2629,2018-03-03,K210,35330,36074,2.08,49,35711,35723,0.03,,2018-03-06 02:09:18.114038
2633,2018-03-04,K239,35114,36445,3.72,17,35721,35731,0.03,,2018-03-06 05:15:27.386999
2632,2018-03-04,K238,35241,36163,2.58,4,35709,35717,0.02,,2018-03-06 05:15:27.391693
2634,2018-03-04,K250,35233,36063,2.33,32,35690,35697,0.02,,2018-03-06 05:15:27.414395
2631,2018-03-04,K237,35523,35968,1.24,9,35712,35717,0.01,,2018-03-06 05:15:27.419008
2635,2017-07-05,K120,35036,35920,2.49,38,35527,35543,0.05,,
2636,2017-07-05,K141,35311,36014,1.97,42,35672,35707,0.1,,
2637,2017-07-05,K169,34935,36204,3.57,46,35563,35573,0.03,,
2638,2018-03-05,H161,35169,36359,3.33,13,35732,35762,0.08,,2018-03-06 11:53:01.179932
2639,2018-03-05,H162,35373,36068,1.95,26,35740,35775,0.1,,2018-03-06 11:53:01.190772
2640,2018-03-05,H163,35295,36234,2.63,69,35707,35780,0.2,,2018-03-06 11:53:01.19517
2641,2016-11-05,K121,35290,36021,2.05,25,35717,35734,0.05,,
2642,2016-11-05,K168,35068,36006,2.64,46,35541,35566,0.07,,
2643,2016-11-05,K115,35231,35869,1.79,30,35542,35552,0.03,,
2644,2016-11-05,K114,35220,36086,2.43,13,35714,35736,0.06,,
2645,2016-11-05,K171,35109,35914,2.27,47,35507,35532,0.07,,
2646,2018-01-05,K211,-1,-1,-0,-1,-1,-1,-0,,
2647,2018-01-05,K212,-1,-1,-0,-1,-1,-1,-0,,
2648,2018-03-05,K218,35373,36007,1.78,8,35686,35690,0.01,,2018-03-06 13:51:24.659933
2649,2018-03-05,K219,35346,35998,1.83,5,35685,35689,0.01,,2018-03-06 13:51:24.665961
2650,2018-03-05,K220,35183,36230,2.93,10,35703,35715,0.03,,2018-03-06 14:39:23.302312
2651,2018-03-05,K221,35300,36252,2.66,5,35733,35737,0.01,,2018-03-06 14:39:23.308542
2652,2018-03-05,H171,35461,35988,1.48,22,35724,35744,0.06,,2018-03-06 17:57:48.017398
2657,2018-03-05,H173,35357,36142,2.2,14,35727,35744,0.05,,2018-03-06 17:57:48.023653
2653,2018-03-05,H175,34012,37054,8.56,88,35740,35770,0.08,,2018-03-06 17:57:48.028156
2655,2018-03-05,H177,35300,36221,2.58,41,35754,35769,0.04,,2018-03-06 17:57:48.032262
2654,2018-03-05,H176,35450,36006,1.56,61,35740,35763,0.06,,2018-03-06 17:57:48.071589
2656,2018-03-05,H174,35423,36154,2.04,36,35725,35749,0.07,,2018-03-06 17:57:48.075986
2658,2018-03-05,H136,-1,-1,-0,-1,-1,-1,-0,,2018-03-07 00:34:10.424797
2660,2018-03-05,H140,0,0,0,0,0,0,0,,2018-03-07 00:34:10.430748
2659,2018-03-05,H137,-1,-1,-0,-1,-1,-1,-0,,2018-03-07 00:34:10.43507
2661,2018-03-05,H141,-1,-1,-0,-1,-1,-1,-0,,2018-03-07 00:34:10.439629
2664,2018-03-06,K239,35115,36448,3.73,19,35719,35727,0.02,,2018-03-07 03:58:30.737906
2663,2018-03-06,K238,35183,36163,2.75,6,35715,35718,0.01,,2018-03-07 03:58:30.743439
2665,2018-03-06,K250,35237,36063,2.32,25,35691,35701,0.03,,2018-03-07 03:58:30.747745
2662,2018-03-06,K237,35521,35969,1.25,11,35711,35719,0.02,,2018-03-07 03:58:30.752035
2668,2018-03-06,K169,34938,36201,3.55,49,35563,35573,0.03,,2018-03-07 11:03:53.514588
2666,2018-03-06,K120,35022,35932,2.57,40,35527,35542,0.04,,2018-03-07 11:03:53.524408
2667,2018-03-06,K141,34326,36602,6.42,49,35672,35707,0.1,,2018-03-07 11:03:53.549656
2669,2018-03-06,H161,35173,36367,3.34,14,35741,35754,0.04,,2018-03-07 11:09:36.78518
2670,2018-03-06,H162,35378,36071,1.94,27,35740,35774,0.1,,2018-03-07 11:09:36.790169
2671,2018-03-06,H163,35351,36279,2.59,69,35695,35779,0.24,,2018-03-07 11:09:36.803399
2672,2018-03-06,K218,35377,36005,1.76,8,35686,35690,0.01,,2018-03-07 12:50:11.26498
2673,2018-03-06,K219,35351,36001,1.82,5,35682,35687,0.01,,2018-03-07 12:50:11.270815
2674,2017-05-06,H166,35137,36413,3.57,84,35762,35778,0.04,,
2675,2017-05-06,H167,35266,36259,2.78,118,35730,35776,0.13,,
2676,2017-05-06,H165,35000,36296,3.64,29,35651,35677,0.07,,
2677,2018-03-06,K211,-1,-1,-0,-1,-1,-1,-0,,2018-03-07 14:07:53.074929
2678,2018-03-06,K212,-1,-1,-0,-1,-1,-1,-0,,2018-03-07 14:07:53.080718
2679,2018-03-06,K220,35181,36232,2.94,10,35702,35717,0.04,,2018-03-07 14:54:39.479209
2680,2018-03-06,K221,35301,36246,2.64,5,35733,35736,0.01,,2018-03-07 14:54:39.484356
2681,2018-03-06,H171,35451,35987,1.5,24,35725,35753,0.08,,2018-03-07 18:52:41.078175
2686,2018-03-06,H173,35353,36140,2.2,14,35724,35745,0.06,,2018-03-07 18:52:41.093702
2682,2018-03-06,H175,34010,37055,8.57,47,35740,35770,0.08,,2018-03-07 18:52:41.09818
2684,2018-03-06,H177,35305,36223,2.57,46,35752,35770,0.05,,2018-03-07 18:52:41.102495
2683,2018-03-06,H176,35452,36005,1.55,64,35740,35762,0.06,,2018-03-07 18:52:41.11427
2685,2018-03-06,H174,35421,36149,2.03,36,35724,35749,0.07,,2018-03-07 18:52:41.156608
2689,2018-03-07,K239,35115,36449,3.73,20,35717,35726,0.03,,2018-03-07 23:15:11.541072
2688,2018-03-07,K238,35183,36166,2.76,5,35715,35716,0,,2018-03-07 23:15:11.547206
